342;70;73
343;27;49
344;20;43
345;102;85
346;74;60
347;78;62
348;70;60
349;256;73
350;136;79
351;63;63
352;48;62
353;15;43
354;61;48
355;2;28
356;23;51
357;30;51
358;76;53
359;74;63
360;56;54
361;21;67
362;25;48
363;55;62
364;161;88
365;73;65
366;64;64
367;24;53
368;18;53
369;55;55
370;117;70
371;75;64
372;92;68
373;30;53
374;64;58
375;31;53
376;27;42
377;16;46
378;43;56
379;76;72
380;22;43
381;26;51
382;61;55
383;79;65
384;40;60
385;94;67
386;61;61
387;14;44
388;40;51
389;52;48
390;26;58
391;169;83
392;40;59
393;45;58
394;153;83
395;0;36
396;71;58
397;76;68
398;91;61
399;70;54
400;47;51
401;95;63
402;35;67
403;94;73
404;37;56
405;8;41
406;12;45
407;94;79
408;180;73
409;31;61
410;106;68
411;195;64
412;21;48
413;61;58
414;21;56
415;7;37
416;21;46
417;51;64
418;35;63
419;14;46
420;56;65
421;22;57
422;28;50
423;242;88
424;187;94
425;31;53
426;57;57
427;72;66
428;24;44
429;17;53
430;9;36
431;45;65
432;12;37
433;65;70
434;20;52
435;113;79
436;15;56
437;76;60
438;22;42
439;16;45
440;17;40
441;31;53
442;38;50
443;31;60
444;22;54
445;9;45
446;80;56
447;32;58
448;16;46
449;26;59
450;21;51
451;27;48
452;119;75
453;31;35
454;13;36
455;24;46
456;35;52
457;18;55
458;34;52
459;55;62
460;10;37
461;19;48
462;62;58
463;17;54
464;47;54
465;69;51
466;66;65
467;11;49
468;32;62
469;134;64
470;388;99
471;191;85
472;32;55
473;7;40
474;50;61
475;85;57
476;36;57
477;65;60
478;28;57
479;45;61
480;5;42
481;25;56
482;10;45
483;14;48
484;88;73
485;29;60
486;16;43
487;29;51
488;14;45
489;18;45
490;43;69
491;15;48
492;28;48
493;45;60
494;59;54
495;54;44
496;75;63
497;19;45
498;38;60
499;16;41
500;59;46
501;63;69
502;49;50
503;45;57
504;80;66
505;24;46
506;17;52
507;31;48
508;49;50
509;70;66
510;78;60
511;19;42
512;39;57
513;43;51
514;53;59
515;74;61
516;95;63
517;81;55
518;63;61
519;52;56
520;48;64
521;107;65
522;8;42
523;31;40
524;3;35
525;74;62
526;90;60
527;10;44
528;11;32
529;30;56
530;50;59
531;105;79
532;23;36
533;35;53
534;91;64
535;12;48
536;71;59
537;147;87
538;44;62
539;19;51
540;54;54
541;11;39
542;50;44
543;4;33
544;16;45
545;12;35
546;16;48
547;45;58
548;48;57
549;21;55
550;13;50
551;18;45
552;27;44
553;78;59
554;66;54
555;21;51
556;247;84
557;57;63
558;42;47
559;10;48
560;361;89
561;27;51
562;32;53
563;34;60
564;25;47
565;33;55
566;31;44
567;19;34
568;28;59
569;17;56
570;16;52
571;89;68
572;32;42
573;72;81
574;42;61
575;77;59
576;10;47
577;33;45
578;16;39
579;77;73
580;78;71
581;68;48
582;29;65
583;75;59
584;52;60
585;19;52
586;16;43
587;24;51
588;103;70
589;35;51
590;22;49
591;33;58
592;28;46
593;34;55
594;115;73
595;23;46
596;76;56
597;11;37
598;8;37
599;31;52
600;99;70
601;72;75
602;17;54
603;18;38
604;38;52
605;65;67
606;186;70
607;198;70
608;26;53
609;34;59
610;9;36
611;20;35
612;149;70
613;64;62
614;20;53
615;97;72
616;19;52
617;26;56
618;29;59
619;48;52
620;59;57
621;99;65
622;183;83
623;86;74
624;47;57
625;5;39
626;38;49
627;46;65
628;98;65
629;48;54
630;61;50
631;169;72
632;45;61
633;68;61
634;49;56
635;16;43
636;27;50
637;49;57
638;33;57
639;75;68
640;18;49
641;39;66
642;16;40
643;19;41
644;75;55
645;17;48
646;25;50
647;66;57
648;31;55
649;39;52
650;29;44
651;27;44
652;43;52
653;62;63
654;114;75
655;11;45
656;121;65
657;44;58
658;87;66
659;5;37
660;24;53
661;134;71
662;57;47
663;28;52
664;12;40
665;21;58
666;18;49
667;8;37
668;189;75
669;30;49
670;88;60
671;17;45
672;17;40
673;23;35
674;61;56
675;83;66
676;226;85
677;78;59
678;14;43
679;16;50
680;50;66
681;20;53
682;46;66
683;61;62
684;87;68
685;309;83
686;32;51
687;98;53
688;18;38
689;107;64
690;29;50
691;30;46
692;35;42
693;56;69
694;11;40
695;5;33
696;27;50
697;24;50
698;174;69
699;22;45
700;61;60
701;15;32
702;84;65
703;12;44
704;34;58
705;31;51
706;41;58
707;121;81
708;62;58
709;37;56
710;22;50
711;71;63
712;22;55
713;11;39
714;76;67
715;58;59
716;83;59
717;35;41
718;89;63
719;25;51
720;14;40
721;45;52
722;36;59
723;45;59
724;67;59
725;10;43
726;25;48
727;22;52
728;102;61
729;57;68
730;18;45
731;28;61
732;64;52
733;83;59
734;21;40
735;30;47
736;45;50
737;10;45
738;95;80
739;64;70
740;62;53
741;16;42
742;41;56
743;17;51
744;42;54
745;140;64
746;58;58
747;5;36
748;35;61
749;44;63
750;47;65
751;40;62
752;50;58
753;44;62
754;47;57
755;16;46
756;9;34
757;135;72
758;33;52
759;31;43
760;23;33
761;32;54
762;105;59
763;12;50
764;75;85
765;21;50
766;90;60
767;37;53
768;10;42
769;63;59
770;14;50
771;73;63
772;11;40
773;85;64
774;273;79
775;105;57
776;17;48
777;71;75
778;73;67
779;37;53
780;58;68
781;29;56
782;52;63
783;44;49
784;11;43
785;78;62
786;54;60
787;76;56
788;105;64
789;9;30
790;62;54
791;18;47
792;22;54
793;67;67
794;61;63
795;6;47
796;62;51
797;37;50
798;60;64
799;23;39
800;108;52
801;120;75
802;30;53
803;40;58
804;104;75
805;32;48
806;47;60
807;41;59
808;40;55
809;81;77
810;16;57
811;47;67
812;118;69
813;46;50
814;82;61
815;13;39
816;10;40
817;21;43
818;66;74
819;12;46
820;21;55
821;113;69
822;74;73
823;45;59
824;37;59
825;30;50
826;11;44
827;15;55
828;25;50
829;67;57
830;51;55
831;137;67
832;232;75
833;18;41
834;97;68
835;55;55
836;12;55
837;217;78
838;58;59
839;39;58
840;76;60
841;19;46
842;3;39
843;36;57
844;49;48
845;55;45
846;102;57
847;24;47
848;11;44
849;37;66
850;82;64
851;44;63
852;76;67
853;5;37
854;40;65
855;77;59
856;23;60
857;158;71
858;22;40
859;55;53
860;57;65
861;27;47
862;303;74
863;16;41
864;19;45
865;135;72
866;20;38
867;18;42
868;12;41
869;28;37
870;32;48
871;122;72
872;258;74
873;110;69
874;20;42
875;22;59
876;41;67
877;26;63
878;138;76
879;28;49
880;17;51
881;60;67
882;17;44
883;53;70
884;171;78
885;82;64
886;13;46
887;47;60
888;158;69
889;24;42
890;12;38
891;73;60
892;53;54
893;33;58
894;17;40
895;48;59
896;59;56
897;35;53
898;35;43
899;124;72
900;21;50
901;12;47
902;32;47
903;48;60
904;38;48
905;53;59
906;131;65
907;76;58
908;54;48
909;23;54
910;51;56
911;82;68
912;59;59
913;12;52
914;50;68
915;37;59
916;27;48
917;18;48
918;23;44
919;36;64
920;52;66
921;66;77
922;12;43
923;14;48
924;242;85
925;25;48
926;13;42
927;13;51
928;108;55
929;15;53
930;8;39
931;7;35
932;24;46
933;23;54
934;83;69
935;51;54
936;27;61
937;23;61
938;32;50
939;253;74
940;9;41
941;8;43
942;43;62
943;15;43
944;54;60
945;52;51
946;24;50
947;19;51
948;42;50
949;49;60
950;4;39
951;11;44
952;37;51
953;5;32
954;10;40
955;84;61
956;67;82
957;34;38
958;133;59
959;26;48
960;60;69
961;160;70
962;38;53
963;76;74
964;29;46
965;48;62
966;20;56
967;74;57
968;161;74
969;23;45
970;44;47
971;10;42
972;17;54
973;19;58
974;45;65
975;21;55
976;22;48
977;193;74
978;32;54
979;51;68
980;45;59
981;115;67
982;11;46
983;24;52
984;94;63
985;20;31
986;19;40
987;28;54
988;129;70
989;72;52
990;27;51
991;71;63
992;83;76
993;16;43
994;35;42
995;10;46
996;7;41
997;15;42
998;47;58
999;59;64
